Date,Open,High,Low,Close,AdjClose,Volume,Change
2020-06-16,119.502869,121.892921,117.743790,119.646271,110.835411,5864608,0.0011999879266496496
2020-06-17,120.296364,120.697899,117.973228,118.690247,109.949776,3302013,-0.013351334542413914
2020-06-18,117.59082,118.929253,116.950287,118.699806,109.958626,2997208,0.00943088924798723
2020-06-19,120.621414,121.242828,116.873802,117.084129,108.461937,8471554,-0.02932551429052222
2020-06-22,116.749519,117.112808,115.229446,115.745697,107.222061,4993081,-0.008598082532571286
2020-06-23,116.644356,117.495216,113.986618,114.158699,105.751938,6937700,-0.021309706575087125
2020-06-24,113.116638,113.116638,110.783936,111.300194,103.103935,7061546,-0.016058150526008296
2020-06-25,111.625237,113.967499,110.994263,113.79541,105.415405,6412608,0.01944159813967522
2020-06-26,113.059273,113.757172,111.147224,112.036331,103.785873,11244605,-0.009047838119390706
2020-06-29,112.791588,114.512428,112.208412,114.483749,106.053040,4350837,0.015002546111860741
2020-06-30,113.948372,115.869980,113.766731,115.458893,106.956383,4099797,0.013256187635572337
2020-07-01,114.980881,115.898659,113.164436,113.326958,104.981453,4869967,-0.01438433055666004
2020-07-02,114.426384,116.080307,114.015297,114.435944,106.008774,3919362,8.35471651363864e-05
2020-07-06,115.917786,116.491394,114.206497,114.904396,106.442726,4231488,-0.008742316731273672
2020-07-07,113.766731,114.254303,112.170174,112.40918,104.131256,4474893,-0.011932759147311588
2020-07-08,112.868073,113.422562,111.357552,112.533463,104.246376,5431669,-0.002964611613418773
2020-07-09,112.810707,112.810707,110.133842,110.621414,102.475143,4982098,-0.01940678379047826
2020-07-10,110.420647,113.355644,110.219887,113.145317,104.813187,4482842,0.024675367098691274
2020-07-13,114.512428,115.669212,113.441681,113.957932,105.565948,4864632,-0.00484223424203354
2020-07-14,113.403442,115.573616,112.734222,115.296364,106.805824,4742982,0.01669192721681233
2020-07-15,117.017204,118.508606,116.778206,117.59082,108.931313,4679176,0.004901980054146457
2020-07-16,117.284897,119.005737,116.787766,118.556404,109.825783,4530121,0.01084118273131109
2020-07-17,118.919693,120.105164,117.782028,119.608032,110.799988,4167892,0.005788267549597518
2020-07-20,120.52581,121.481834,119.636711,120.812622,111.915871,10384374,0.00237967286840883
2020-07-21,125.391968,126.357552,120.267685,120.516251,111.641312,16063004,-0.03888380633757984
2020-07-22,120.363289,123.776291,120.267685,123.011475,113.952789,8572388,0.02200160881280014
2020-07-23,123.422562,123.680687,121.558319,121.7304,112.766052,4414225,-0.013710313354214736
2020-07-24,120.917786,122.036331,119.980881,120.258125,111.402199,3693531,-0.005455450532314574
2020-07-27,119.369026,120.764816,119.225624,120.659653,111.774162,3905136,0.010812076157846849
2020-07-28,120.286804,120.783936,118.690247,118.996178,110.233185,4370397,-0.01072957263042755
2020-07-29,119.082214,120.449333,118.613770,119.808792,110.985962,2963109,0.00610148212393837
2020-07-30,118.2696,118.451241,116.290634,117.495216,108.842751,4171553,-0.006547616631830984
2020-07-31,117.313576,117.581261,115.764816,117.533463,108.878181,5519847,0.0018743525472277817
2020-08-03,118.068832,118.938812,116.778206,118.843208,110.091484,3688301,0.006558682650472936
2020-08-04,118.374763,120.325050,118.374763,120.305923,111.446472,3625541,0.016313950296990294
2020-08-05,121.156792,121.175911,119.130020,119.933075,111.101089,3786102,-0.010100275682439607
2020-08-06,119.502869,120.707458,119.502869,120.573616,111.694458,3574287,0.008960010826183572
2020-08-07,118.068832,119.569794,117.791588,119.46463,112.116142,3818946,0.011821900635046506
2020-08-10,119.904396,121.644356,119.674950,121.520073,114.045166,4150842,0.013474710301697286
2020-08-11,123.097511,124.732315,121.042068,121.175911,113.722160,5231255,-0.015610388742953528
2020-08-12,121.998085,122.170174,120.344170,121.128105,113.677299,3692066,-0.007131095541376721
2020-08-13,120.420647,120.831741,119.282982,119.531548,112.178947,3317180,-0.007383277055470409
2020-08-14,118.738052,120.038239,118.460800,119.760994,112.394279,3099716,0.008615115228604225
2020-08-17,119.741875,120.066925,118.938812,118.967499,111.649605,3514665,-0.006467044214899671
2020-08-18,119.502869,119.980881,118.776291,119.426384,112.080261,3014990,-0.0006400264750129576
2020-08-19,119.340347,119.980881,118.068832,118.393883,111.111259,3916119,-0.007930796447240025
2020-08-20,117.782028,118.585083,117.409180,117.734222,110.492172,2679015,-0.00040588535289946137
2020-08-21,117.60038,118.049713,116.931168,117.74379,110.501152,3540815,0.0012194688486551056
2020-08-24,118.346077,120.516251,117.934990,120.152962,112.762138,4258057,0.015267806468988477
2020-08-25,120.458893,121.242828,119.015297,119.158699,111.829033,3114674,-0.010793673821990086
2020-08-26,119.45507,119.617592,118.499046,118.709366,111.407333,3544162,-0.00624254793036414
2020-08-27,119.120461,119.598473,118.527725,119.168259,111.838005,3580144,0.0004012576814994044
2020-08-28,119.46463,119.789673,118.757172,119.569794,112.214844,3242182,0.0008802940251018401
2020-08-31,119.741875,119.741875,117.619499,117.887192,110.635735,5049983,-0.015489009170768325
2020-09-01,117.447418,118.499046,116.778206,117.973228,110.716484,3300444,0.004476982201515976
2020-09-02,118.27916,123.040154,118.145317,122.543022,115.005180,6895650,0.03604914001756513
2020-09-03,122.552582,124.235184,118.212234,118.977058,111.658569,5979773,-0.029175427735990103
2020-09-04,118.881454,119.837479,115.908218,116.921608,109.729553,6295037,-0.01648571693949839
2020-09-08,116.787766,117.466537,115.401527,115.879539,108.751587,5449974,-0.007776730655161352
2020-09-09,116.759079,118.260040,115.956024,116.883362,109.693665,3944152,0.0010644397083673935
2020-09-10,117.141495,118.145317,114.952202,115.258125,108.168388,4161406,-0.016077735733183184
2020-09-11,116.051628,117.304016,115.420647,116.118546,108.975891,3711313,0.0005766226734880543
2020-09-14,116.978966,117.954109,116.405357,116.72084,109.541130,3809009,-0.0022066018261779155
2020-09-15,117.418739,117.973228,116.864243,117.05545,109.855164,3049299,-0.0030939610073653476
2020-09-16,117.313576,120.286804,117.313576,118.757172,111.452209,3962666,0.012305447069484946
2020-09-17,117.227531,120.028679,116.606117,119.426384,112.080261,3317180,0.018757138201605558
2020-09-18,118.79541,119.426384,117.256210,117.361374,110.142265,5639614,-0.012071476498965793
2020-09-21,115.181641,115.391968,113.365204,114.961761,107.890259,5555724,-0.0019089847834343964
2020-09-22,115.038239,116.108986,114.273422,115.210327,108.123543,3093859,0.0014959199783995496
2020-09-23,115.487572,116.242828,113.221794,113.60421,106.616211,4120612,-0.016307919262516016
2020-09-24,112.906311,114.263863,111.357552,112.896751,105.952263,3709325,-8.46719719680467e-05
2020-09-25,112.428299,114.158699,111.797325,113.718925,106.723869,3089570,0.011479547511432181
2020-09-28,115.267685,116.950287,115.114723,116.376671,109.218132,3670623,0.00962096185066961
2020-09-29,116.070747,116.816444,114.923515,115.621414,108.509331,2203504,-0.003871199347067145
2020-09-30,116.042068,117.504784,115.487572,116.319313,109.164307,3411111,0.0023891766561760473
2020-10-01,116.978966,117.877632,115.066925,115.764816,108.643913,3359438,-0.010379216379806294
2020-10-02,113.80497,116.395790,113.594643,115.267685,108.177376,3059759,0.012852821805585493
2020-10-05,116.481834,117.351814,115.726578,116.644356,109.469353,3190823,0.0013952561907635795
2020-10-06,117.189293,119.340347,116.242828,116.606117,109.433472,4050426,-0.004976359060379422
2020-10-07,117.275337,118.919693,116.940727,118.61377,111.317619,2944908,0.011412740600353246
2020-10-08,125.105164,129.541107,124.063095,125.707458,117.974960,26452189,0.004814301670233217
2020-10-09,126.19503,126.195030,121.988525,122.170174,114.655258,8737970,-0.03189393433323008
2020-10-12,122.437859,122.609940,120.879539,121.615677,114.134888,4848315,-0.0067150961860579245
2020-10-13,121.003822,121.558319,118.986618,119.598473,112.241753,5654781,-0.011614087693858141
2020-10-14,119.627151,121.357552,119.627151,120.401527,112.995422,3899593,0.006473246194753929
2020-10-15,118.623329,119.713196,118.403442,119.397705,112.053337,3541024,0.006528024516998707
2020-10-16,119.66539,120.869980,119.177818,120.391968,112.986443,4927078,0.006071747227832571
2020-10-19,121.223709,121.749519,119.579353,120.0,112.618584,7822720,-0.010094634210540444
2020-10-20,114.531548,114.866158,111.701721,112.208412,105.306274,22490151,-0.02028380861489801
2020-10-21,111.52964,112.514343,109.741875,110.0,103.233704,10204044,-0.013715098515515702
2020-10-22,109.942642,110.956024,108.011475,110.669212,103.861755,8217167,0.006608627797028884
2020-10-23,111.376671,111.491394,110.449333,110.898659,104.077087,4072496,-0.0042918503103761
2020-10-26,109.416824,109.847038,106.921608,107.284897,100.685616,7534756,-0.019484453323192825
2020-10-27,107.217972,107.284897,105.191208,105.697899,99.196228,6209161,-0.014177408615786879
2020-10-28,103.881454,104.904396,101.261948,101.959846,95.688118,9860956,-0.018498085327146134
2020-10-29,102.533463,104.818359,101.864243,104.120461,97.715820,7071169,0.01547785428840932
2020-10-30,103.154877,106.883362,103.011475,106.749519,100.183159,8285889,0.034847038788093435
2020-11-02,107.695984,108.824089,107.313576,107.94455,101.304680,5555829,0.002308034067454279
2020-11-03,108.986618,110.564056,108.632889,109.13958,102.426208,4397698,0.0014034934087044342
2020-11-04,107.39006,108.900574,106.271507,106.978966,100.398506,6066905,-0.003828045165446463
2020-11-05,108.317398,110.219887,108.040154,109.722755,102.973503,5127701,0.012974434633298792
2020-11-06,110.019119,110.038239,108.403442,109.024857,102.318542,5490663,-0.00903717471142453
2020-11-09,112.695984,114.474190,110.200768,110.449333,105.158463,9405841,-0.01993550187200992
2020-11-10,111.558319,112.973228,111.137665,112.724663,107.324791,5881449,0.010455015909660753
2020-11-11,112.92543,113.145317,111.108986,112.045891,106.678528,4486922,-0.007788670806921065
2020-11-12,110.54493,111.252388,108.489487,109.46463,104.220924,6797117,-0.009772497029036013
2020-11-13,110.124283,112.208412,109.952202,111.711281,106.359947,4898000,0.014410972373822347
2020-11-16,113.097511,113.336517,111.969406,113.154877,107.734390,5536896,0.0005072260166715942
2020-11-17,112.428299,113.326958,111.921608,112.523903,107.133644,4324687,0.0008503553006704183
2020-11-18,112.543022,113.652008,111.615677,111.634796,106.287132,4818713,-0.008070033875578702
2020-11-19,111.414917,112.284897,110.793503,112.026772,106.660324,3597822,0.00549167935923689
2020-11-20,112.428299,112.848946,111.558319,111.797325,106.441872,5255418,-0.005612234691907905
2020-11-23,112.265778,115.219887,112.112808,114.808792,109.309082,5910318,0.022651729185005954
2020-11-24,115.54493,119.244743,115.497131,118.948372,113.250366,8109115,0.029455571958025444
2020-11-25,117.523903,118.862335,116.739960,118.738052,113.050110,4326151,0.010331081329046669
2020-11-27,118.738052,119.799232,118.460800,118.881454,113.186646,2187395,0.001207717303632444
2020-11-30,118.642448,119.502869,117.676865,118.087952,112.431160,6263448,-0.004673672950510936
2020-12-01,118.451241,120.296364,117.667305,117.74379,112.103485,5553319,-0.00597250813100381
2020-12-02,117.447418,119.158699,117.026772,119.13958,113.432404,3860472,0.014407826317646219
2020-12-03,118.699806,119.369026,117.868073,118.173996,112.513077,4757417,-0.0044297460772597455
2020-12-04,118.518166,121.778206,118.202675,121.606117,115.780792,5776849,0.026054664058841444
2020-12-07,120.927345,121.386230,119.091782,119.216064,113.505226,8701151,-0.014151315403476356
2020-12-08,119.808792,120.774376,119.158699,120.181641,114.424553,5643170,0.0031120337145207357
2020-12-09,120.267685,122.074570,120.172081,121.214149,115.407608,6813121,0.007869645117057055
2020-12-10,120.793503,121.347992,119.445503,119.46463,113.741898,5024147,-0.011001195983197884
2020-12-11,118.623329,119.990440,118.173996,118.80497,113.113831,4687544,0.0015312418015178031
2020-12-14,119.808792,120.688339,118.040154,118.097511,112.440254,5282300,-0.014283434224092666
2020-12-15,118.919693,120.391968,118.011475,120.391968,114.624809,4556585,0.012380413730129715
2020-12-16,120.391968,121.003822,119.780113,120.028679,114.278923,4738485,-0.0030175518021269393
2020-12-17,120.53537,120.544930,119.416824,120.028679,114.278923,3962248,-0.004203670673595672
2020-12-18,120.066925,120.841301,119.474190,120.315491,114.551994,7900229,0.0020702287495077995
2020-12-21,118.518166,118.718925,116.367111,117.963669,112.312828,6397022,-0.004678582353358369
2020-12-22,117.887192,118.757172,117.026772,118.173996,112.513077,4535561,0.0024328681948756876
2020-12-23,118.432121,119.703636,118.298279,118.451241,112.777046,2817819,0.000161442688339601
2020-12-24,119.502869,119.598473,118.747612,119.206497,113.496132,1842111,-0.002480040876675565
2020-12-28,119.598473,121.032501,118.986618,119.330788,113.614464,3781499,-0.0022381974726383017
2020-12-29,119.837479,119.961761,117.820267,118.355644,112.686028,3647402,-0.012365371938440091
2020-12-30,118.355644,119.359467,118.193115,118.871895,113.177544,3535794,0.004361862117872443
2020-12-31,118.757172,120.487572,118.537285,120.34417,114.579292,3738822,0.013363386591927335
2021-01-04,120.315491,120.382408,117.629066,118.489487,112.813461,5417443,-0.015176798804735773
2021-01-05,119.512428,121.108986,119.130020,120.592735,114.815956,6395872,0.009039285855693642
2021-01-06,121.319313,126.080307,121.147224,123.60421,117.683174,8322708,0.018833744961941887
2021-01-07,124.32122,124.722755,122.619499,123.317398,117.410095,4714740,-0.008074422049590566
2021-01-08,122.915871,123.632889,121.395790,122.877632,116.991386,4891305,-0.0003110989629645967
2021-01-11,122.323135,123.977058,122.045891,122.92543,117.036911,5859587,0.004923802844000133
2021-01-12,123.413002,124.139580,122.313576,123.527725,117.610352,3921663,0.0009295860090981168
2021-01-13,123.47036,124.043976,120.898659,121.338432,115.525932,8030874,-0.01726671891132416
2021-01-14,122.39006,124.435944,121.940727,123.298279,117.391891,7848347,0.0074206924974135014
2021-01-15,122.638626,123.556404,122.055450,122.74379,116.863968,5131153,0.000857511237935771
2021-01-19,123.594643,123.891014,122.456978,123.346077,117.437401,5646308,-0.002011138945561022
2021-01-20,123.996178,125.296364,122.906311,124.359467,118.402252,5856240,0.0029298403052390423
2021-01-21,124.397705,126.424477,124.330788,125.86042,119.831299,13116003,0.011758376089012276
2021-01-22,115.391968,115.391968,112.198853,113.393883,107.961945,39814421,-0.017315633268339813
2021-01-25,113.537285,114.282982,112.284897,113.365204,107.934647,14315974,-0.001515634269394336
2021-01-26,113.938812,117.198853,113.212234,117.103249,111.493622,11186656,0.027773126158275256
2021-01-27,116.711281,119.302101,116.271507,117.084129,111.475418,12705239,0.003194618350560343
2021-01-28,117.39962,117.782028,114.789673,114.799232,109.299980,8455969,-0.022149884301158686
2021-01-29,114.933075,115.965584,113.671127,113.871895,108.417061,12369473,-0.009233025393256095
2021-02-01,114.627151,115.630974,113.508606,115.239006,109.718681,6538023,0.005337784239268109
2021-02-02,114.110901,115.678780,114.034416,114.187378,108.717430,6633627,0.0006701988971237465
2021-02-03,113.80497,114.531548,112.925430,113.881454,108.426163,7024308,0.0006720620373610025
2021-02-04,114.636711,115.774376,113.642448,115.697899,110.155602,4771957,0.009256964812955959
2021-02-05,115.67878,116.453156,115.219887,116.434036,110.856476,4775722,0.006528907030312757
2021-02-08,117.227531,118.527725,117.017204,118.173996,112.513077,6158848,0.008073743359825632
2021-02-09,116.5392,117.208412,115.726578,116.7304,112.623764,4933982,0.0016406496698107517
2021-02-10,117.619499,117.982796,115.879539,116.864243,112.752899,5090673,-0.006421180216045664
2021-02-11,116.634796,116.835564,115.325050,115.592735,111.526123,5629154,-0.00893439210027846
2021-02-12,115.67878,116.022942,114.808792,115.487572,111.424660,4049275,-0.0016529219965840162
2021-02-16,114.866158,115.296364,114.110901,114.789673,110.751320,6945231,-0.0006658619155696428
2021-02-17,114.024857,115.258125,113.785851,114.694077,110.659081,4141219,0.005869071162264169
2021-02-18,115.200768,115.621414,114.435944,115.420647,111.360085,5646413,0.0019086591506057141
2021-02-19,115.439774,115.449333,113.173996,113.757172,109.755135,6881320,-0.014575582935566062
2021-02-22,113.288719,115.803062,113.231361,115.54493,111.480003,6149643,0.019915584004440844
2021-02-23,115.602295,116.013382,114.531548,115.401527,111.341644,4739740,-0.0017367129259847004
2021-02-24,115.487572,118.059273,115.219887,117.791588,113.647621,6087720,0.019950337167015723
2021-02-25,117.94455,118.881454,116.959846,117.084129,112.965057,5953623,-0.007295131483396242
2021-02-26,116.873802,116.873802,113.652008,113.699806,109.699791,9467346,-0.02715746339799917
2021-03-01,115.057358,116.940727,114.588913,115.430206,111.369316,5977367,0.003240540252975431
2021-03-02,115.430206,116.539200,114.971321,115.038239,110.991135,4732418,-0.0033957056266536853
2021-03-03,115.200768,117.237091,114.703636,116.978966,112.863586,7744898,0.015435643623486983
2021-03-04,116.634796,117.801147,113.537285,114.827919,110.788216,8439651,-0.0154917491346236
2021-03-05,115.33461,118.307838,114.961761,117.428299,113.297112,7268968,0.0181531718882996
2021-03-08,117.581261,121.271507,117.476097,119.32122,115.123444,7572203,0.014797927707204969
2021-03-09,119.885277,120.869980,118.699806,118.718925,114.542336,5867014,-0.009728901072648006
2021-03-10,119.550667,122.600380,119.130020,122.246651,117.945953,7581199,0.022550974140529017
2021-03-11,122.456978,122.982796,121.204590,121.548759,117.272614,5383657,-0.007416637376107734
2021-03-12,121.596558,122.065010,121.042068,121.998085,117.706131,4194565,0.0033021247196816338
2021-03-15,122.151054,123.087952,121.931168,122.92543,118.600845,3577948,0.006339495032110028
2021-03-16,122.638626,122.868073,121.739960,122.60038,118.287231,4867247,-0.00031185933214875457
2021-03-17,122.810707,123.795410,121.883362,123.355644,119.015930,4488804,0.004437210836999778
2021-03-18,123.2696,125.239006,122.170174,124.340347,119.965996,6104142,0.008686221095874386
2021-03-19,124.302101,124.703636,122.877632,123.231361,118.896019,10297870,-0.008614013692334827
2021-03-22,122.848946,124.971321,122.265778,124.808792,120.417953,4356485,0.015953299265587504
2021-03-23,124.703636,125.774376,124.091782,124.722755,120.334938,4556794,0.00015331549755296178
2021-03-24,125.191208,126.300194,124.827919,124.875717,120.482521,4189230,-0.002520073134848324
2021-03-25,124.598473,127.380501,124.063095,127.217972,122.742386,5809484,0.021023524100492023
2021-03-26,127.428299,130.478012,127.265778,130.382416,125.795494,5823710,0.023182582073076333
2021-03-29,130.0,131.042068,129.550674,129.885284,125.315857,4835344,-0.0008824307692306705
2021-03-30,129.885284,130.277252,128.126190,128.79541,124.264320,5010758,-0.008391050675148146
2021-03-31,128.623322,128.785858,126.873802,127.39962,122.917641,5172575,-0.009513842287481915
2021-04-01,127.877632,128.040146,126.453156,127.370934,122.889961,4261404,-0.003962366147036567
2021-04-05,127.762909,130.678772,127.533463,129.952194,125.380409,5722980,0.01713552874723601
2021-04-06,129.617584,129.674957,128.193115,128.317398,123.803123,3787566,-0.010030938394901703
2021-04-07,127.954109,129.005737,127.896751,128.99617,124.458023,3112896,0.008144021385042069
2021-04-08,128.652008,129.665390,128.260040,129.177826,124.633286,4275211,0.004087134030585945
2021-04-09,128.938812,129.770554,128.785858,129.761002,125.195946,3162999,0.006376590471455388
2021-04-12,129.082214,129.416824,127.963669,128.671127,124.144409,3926684,-0.003184691269704908
2021-04-13,127.151054,127.743790,124.646271,125.411087,120.999062,8403041,-0.013684251488784412
2021-04-14,125.53537,126.940727,124.780113,126.797325,122.336533,6137928,0.010052585179778419
2021-04-15,127.418739,127.982796,126.405357,126.749519,122.290405,4062664,-0.005252131713530736
